상품명,URL,상세정보
거버 2단계 바나나 오렌지 메들리 226g (해외구매) (8개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21606542&cate=16249098,"제조회사:네슬레 거버/용량:226g/수량(개수):8개/인증:적합성평가인증,안전확인인증/등록년월일:2018년 02월"
거버 3단계 릴 비츠 오트밀 바나나 딸기 시리얼 227g (해외구매) (6개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21606038&cate=16249098,"제조회사:네슬레 거버/용량:227g/수량(개수):6개/인증:적합성평가인증,안전확인인증/등록년월일:2020년 03월"
거버 2단계 오가닉 사과 와일드 블루베리 113g (해외구매) (6개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21605930&cate=16249098,"제조회사:네슬레 거버/용량:113g/수량(개수):6개/인증:적합성평가인증,안전확인인증/등록년월일:2020년 07월"
노브랜드 어린이김 2g x 10봉 (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21240023&cate=16249098,"제조회사:이마트/품목:반찬/종류:김/용량:4g/수량(개수):18개/인증:적합성평가인증,안전확인인증/등록년월일:2023년 05월"
뽀뽀뜨 렌틸콩토마토스튜 180g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21239585&cate=16249098,"제조회사:뽀뽀뜨/품목:아기국/인증:적합성평가인증,안전확인인증/등록년월일:2023년 07월"
짱죽 골고루 이유식 30팩 아기밥 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21238775&cate=16249098,"제조회사:짱죽/품목:수제이유식/수량(개수):30개/인증:적합성평가인증,안전확인인증/등록년월일:2023년 06월"
짱죽 골고루 이유식 30팩 죽2 + 진밥 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21238772&cate=16249098,"제조회사:짱죽/품목:수제이유식/수량(개수):30개/인증:적합성평가인증,안전확인인증/등록년월일:2023년 06월"
아이배냇 순발아 참기름 75ml (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21237851&cate=16249098,"제조회사:아이배냇/품목:양념/인증:적합성평가인증,안전확인인증/등록년월일:2023년 04월"
베리쿡 백김치 320g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21235988&cate=16249098,"제조회사:베리쿡/품목:반찬/원산지:국내산/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2023년 01월"
매일유업 맘마밀 안심소스 버섯불고기기 160g (8개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21235385&cate=16249098,"제조회사:매일유업/품목:양념/인증:적합성평가인증,안전확인인증/등록년월일:2023년 01월"
베베스트 아이 맛있는 황태감자국 200g[2개] (2개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21235052&cate=16249098,"제조회사:베베스트/품목:아기국/포장용기:파우치/보관방식:상온/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2022년 12월"
아이배냇 칼슘 순 소금 130g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21234335&cate=16249098,"제조회사:아이배냇/품목:양념/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2022년 09월"
짱죽 초기 묽은죽 골고루 (10개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21234287&cate=16249098,"제조회사:짱죽/품목:수제이유식/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2022년 10월"
짱죽 골고루 영양국 (10개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21233351&cate=16249098,"제조회사:짱죽/품목:아기국/인증:적합성평가인증,안전확인인증/등록년월일:2022년 08월"
짱죽 아기밥 골고루 (10개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21233345&cate=16249098,"제조회사:짱죽/품목:수제이유식/인증:적합성평가인증,안전확인인증/등록년월일:2022년 08월"
짱죽 이유식 골고루 미음 10개 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21232832&cate=16249098,"제조회사:짱죽/품목:수제이유식/인증:적합성평가인증,안전확인인증/등록년월일:2022년 07월"
아이배냇 베베 떠먹는 고구마와 사과 90g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21230954&cate=16249098,"제조회사:아이배냇/품목:레토르트이유식/인증:적합성평가인증,안전확인인증/등록년월일:2022년 02월"
엘빈즈 치킨느타리야채볶음 100g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21230825&cate=16249098,"제조회사:헬스밸런스/품목:반찬/인증:적합성평가인증,안전확인인증/등록년월일:2022년 02월"
루돌프 유기농 오트포리지 110g (6개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21230711&cate=16249098,"제조회사:루돌프/포장용기:파우치/최소연령:12개월~/용량:110g/수량(개수):6개/無첨가:설탕,보존료,글루텐/재료:과일,귀리/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2022년 01월"
엘빈즈 한우듬뿍 이유식 후기 12팩 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21230696&cate=16249098,"제조회사:헬스밸런스/품목:수제이유식/인증:적합성평가인증,안전확인인증/등록년월일:2022년 01월"
베베쿡 돈까스 2종(꼬마+치즈) 350g (1세트) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21230558&cate=16249098,"제조회사:베베쿡/품목:반찬/용량:350g/재료:국내산 돼지고기/보관방식:냉동/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2022년 01월"
매일유업 맘마밀 이유식&안심밥상 혼합 13종 (20개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21229322&cate=16249098,"제조회사:매일유업/품목:레토르트이유식/수량(개수):20개/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2021년 10월"
"루솔 프리미엄 반찬,덮밥소스 (1개) : 다나와 가격비교",https://prod.danawa.com/info/?pcode=21229058&cate=16249098,"제조회사:에코패밀리 루솔/품목:반찬,양념/수량(개수):1개/인증:적합성평가인증,안전확인인증/등록년월일:2021년 11월"
엘빈즈 중기2 죽2단계 골고루 20팩 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21229037&cate=16249098,"제조회사:헬스밸런스/품목:수제이유식/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2021년 11월"
엘빈즈 초기1 초유쌀미음 140g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21228713&cate=16249098,"제조회사:엘빈즈/품목:수제이유식/용량:140g/수량(개수):1개/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2021년 10월"
내이브로 퓨어잇 오가닉 순수한 아이김 2팩 세트 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21227501&cate=16249098,"제조회사:내이브로/품목:반찬/종류:김/인증:적합성평가인증,안전확인인증/등록년월일:2021년 06월"
아이배냇 꼬마 순살 찜닭 150g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21227444&cate=16249098,"제조회사:아이배냇/품목:반찬/종류:찜닭/無첨가:L-글루탐산나트륨,D-소비톨액,합성향/재료:닭고기40%,양파20%,감자16%/원산지:국내산/보관방식:상온/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2021년 06월"
루솔 프리미엄 후기 반찬 국 (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21227219&cate=16249098,"제조회사:에코패밀리 루솔/품목:반찬,아기국/수량(개수):1개/보관방식:냉장/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2021년 06월"
Hipp 애플 바나나 100g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21226922&cate=16249098,"제조회사:Hipp/포장용기:파우치/최소연령:4개월~/용량:100g/수량(개수):1개/재료:사과70%,바나나30%/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2021년 05월"
아이배냇 솔솔 뿌려먹는 베베레시피 32g (3개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21226718&cate=16249098,"제조회사:아이배냇/품목:양념/용량:32g/수량(개수):3개/인증:적합성평가인증,안전확인인증/등록년월일:2021년 05월"
맘스 초기이유식용 쌀가루 4종 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21226295&cate=16249098,"제조회사:맘스/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2021년 04월"
아이얌 바로먹는 소고기소스 160g (4개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21226028&cate=16249098,"제조회사:일동후디스/품목:양념/용량:160g/수량(개수):4개/인증:적합성평가인증,안전확인인증/등록년월일:2021년 01월"
"아이배냇 꼬마 간편반찬 3종세트 (함박,미트볼,두부스테이크) : 다나와 가격비교",https://prod.danawa.com/info/?pcode=21225542&cate=16249098,"제조회사:아이배냇/품목:반찬/보관방식:상온/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2021년 03월"
뽀뽀뜨 맛있게냠냠밥상 (12개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224915&cate=16249098,"제조회사:뽀뽀뜨/품목:반찬,아기국/수량(개수):12개/인증:적합성평가인증,안전확인인증/등록년월일:2020년 12월"
베베쿡 처음먹는 어린이김 황금참깨 17g (6개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224870&cate=16249098,"제조회사:베베쿡/품목:반찬/종류:김/용량:17g/수량(개수):6개/표시기준분량:1.5g/열량:3kcal/탄수화물:1g미만/당류:0g/단백질:1g미만/지방:0g/포화지방:0g/트랜스지방:0g/콜레스테롤:0mg/나트륨:23mg/재료:김,현미유,참기름/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 12월"
아이배냇 김자반 오리지널맛 25g (6개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224774&cate=16249098,"제조회사:아이배냇/품목:반찬/용량:25g/수량(개수):6개/인증:적합성평가인증,안전확인인증/등록년월일:2020년 12월"
엘빈즈 클래식 이유식 완료기 아기밥 10일 식단 총30팩 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224771&cate=16249098,"제조회사:헬스밸런스/품목:수제이유식/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2021년 03월"
엘빈즈 클래식 이유식 후기 진밥 10일 식단 총30팩 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224705&cate=16249098,"제조회사:헬스밸런스/품목:수제이유식/보관방식:냉장/인증:적합성평가인증,안전확인인증/등록년월일:2021년 03월"
파파루 간편레시피 감자 + 고구마 세트 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224687&cate=16249098,"인증:적합성평가인증,안전확인인증/등록년월일:2021년 03월"
베베쿡 순살생선구이 프리미엄세트 : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224441&cate=16249098,"제조회사:베베쿡/품목:반찬/구성:연어1조각 + 갈치1조각 + 삼치2조각 + 고등어2조각/인증:적합성평가인증,안전확인인증/등록년월일:2021년 03월"
베베쿡 바르게 만든 순살찜닭 200g (4개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21224273&cate=16249098,"제조회사:베베쿡/품목:반찬/용량:200g/수량(개수):4개/재료:고기/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 11월"
아이배냇 유기농 보들 김 20g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21223712&cate=16249098,"제조회사:아이배냇/품목:반찬/용량:20g/수량(개수):1개/인증:적합성평가인증,안전확인인증/등록년월일:2020년 08월"
베베쿡 어린이 반찬 2종(순살찜닭 + 로제미트볼) (4개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21221381&cate=16249098,"제조회사:베베쿡/품목:반찬/수량(개수):4개/재료:고기/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 06월"
뽀뽀뜨 새우 굴소스 청경채 볶음 150g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21221099&cate=16249098,"제조회사:뽀뽀뜨/품목:반찬/용량:150g/수량(개수):1개/보관방식:냉장/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 03월"
뽀뽀뜨 뽀뽀뜨 북어계란국 180g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21220496&cate=16249098,"제조회사:뽀뽀뜨/품목:수제이유식,아기국/최소연령:12개월~/용량:180g/수량(개수):1개/보관방식:냉장/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 03월"
아이배냇 떠먹는 시리즈 90g (7개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21220328&cate=16249098,"제조회사:아이배냇/용량:90g/수량(개수):7개/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2019년 12월"
일동후디스 키요 순 우리쌀 간짜장 80g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21220148&cate=16249098,"제조회사:일동후디스/품목:양념/종류:짜장/용량:80g/수량(개수):1개/인증:적합성평가인증,안전확인인증/인증정보:HACCP인증/등록년월일:2020년 03월"
Hipp 플럼 블랙커런트 인 페어 100g (1개) : 다나와 가격비교,https://prod.danawa.com/info/?pcode=21220133&cate=16249098,"제조회사:Hipp/포장용기:파우치/최소연령:6개월~/용량:100g/수량(개수):1개/재료:배75%,자두22%,블랙커런트3%/보관방식:상온/인증:적합성평가인증,안전확인인증/등록년월일:2019년 12월"
